场站名称,时间, 辐照强度(Wh/㎡), 全场功率(kW), 环境温度(℃)
常州普利司通,2018-01-02 07:55:00,0.0,242.3714998960495,8.100000381469727
常州普利司通,2018-01-02 08:00:00,0.0,253.89809995889664,8.199999809265137
常州普利司通,2018-01-02 08:05:00,0.0,258.1608999967575,8.300000190734863
常州普利司通,2018-01-02 08:10:00,0.0,272.1755999326706,8.300000190734863
常州普利司通,2018-01-02 08:15:00,0.0,280.6362999677658,8.40000057220459
常州普利司通,2018-01-02 08:20:00,0.0,278.852499961853,8.5
常州普利司通,2018-01-02 08:25:00,0.0,290.7688000202179,8.5
常州普利司通,2018-01-02 08:30:00,0.0,295.2068997621536,8.600000381469727
常州普利司通,2018-01-02 08:35:00,0.0,298.20529997348785,8.600000381469727
常州普利司通,2018-01-02 08:40:00,0.0,307.4419997930527,8.800000190734863
常州普利司通,2018-01-02 08:45:00,0.0,328.7674996852875,8.800000190734863
常州普利司通,2018-01-02 08:50:00,8.0,338.5270998477936,9.0
常州普利司通,2018-01-02 08:55:00,8.0,334.41569995880127,9.100000381469727
常州普利司通,2018-01-02 09:00:00,38.0,346.46909976005554,9.199999809265137
常州普利司通,2018-01-02 09:05:00,40.0,347.948499917984,9.300000190734863
常州普利司通,2018-01-02 09:10:00,44.0,358.1882998943329,9.300000190734863
常州普利司通,2018-01-02 09:15:00,42.0,356.2790997028351,9.5
常州普利司通,2018-01-02 09:20:00,44.0,359.4196996688843,9.5
常州普利司通,2018-01-02 09:25:00,48.0,371.78209924697876,9.5
常州普利司通,2018-01-02 09:30:00,50.0,379.004599571228,9.5
常州普利司通,2018-01-02 09:35:00,62.0,403.6165997982025,9.600000381469727
常州普利司通,2018-01-02 09:40:00,70.0,425.4694995880127,9.699999809265137
常州普利司通,2018-01-02 09:45:00,74.0,432.8129999637604,9.800000190734863
常州普利司通,2018-01-02 09:50:00,80.0,441.05659914016724,9.800000190734863
常州普利司通,2018-01-02 09:55:00,78.0,443.1297998428345,9.90000057220459
常州普利司通,2018-01-02 10:00:00,78.0,441.186399936676,10.0
常州普利司通,2018-01-02 10:05:00,78.0,445.4478998184204,10.0
常州普利司通,2018-01-02 10:10:00,72.0,432.0626995563507,10.100000381469727
常州普利司通,2018-01-02 10:15:00,64.0,418.8652994632721,10.199999809265137
常州普利司通,2018-01-02 10:20:00,62.0,408.2877998352051,10.199999809265137
常州普利司通,2018-01-02 10:25:00,64.0,414.03189992904663,10.199999809265137
常州普利司通,2018-01-02 10:30:00,74.0,430.55419993400574,10.199999809265137
常州普利司通,2018-01-02 10:35:00,84.0,451.1141998767853,10.300000190734863
常州普利司通,2018-01-02 10:40:00,90.0,466.8404998779297,10.5
常州普利司通,2018-01-02 10:45:00,92.0,467.0443992614746,10.600000381469727
常州普利司通,2018-01-02 10:50:00,90.0,463.4964985847473,10.600000381469727
常州普利司通,2018-01-02 10:55:00,92.0,477.139799118042,10.600000381469727
常州普利司通,2018-01-02 11:00:00,94.0,487.6417999267578,10.600000381469727
常州普利司通,2018-01-02 11:05:00,90.0,482.88839960098267,10.800000190734863
常州普利司通,2018-01-02 11:10:00,86.0,472.6899995803833,10.600000381469727
常州普利司通,2018-01-02 11:15:00,82.0,464.21759939193726,10.699999809265137
常州普利司通,2018-01-02 11:20:00,80.0,457.8607997894287,10.800000190734863
常州普利司通,2018-01-02 11:25:00,86.0,476.1458992958069,10.800000190734863
常州普利司通,2018-01-02 11:30:00,98.0,501.34359979629517,10.800000190734863
常州普利司通,2018-01-02 11:35:00,118.0,539.7301998138428,10.800000190734863
常州普利司通,2018-01-02 11:40:00,126.0,557.1802997589111,11.0
常州普利司通,2018-01-02 11:45:00,118.0,545.4454998970032,11.100000381469727
常州普利司通,2018-01-02 11:50:00,114.0,540.986599445343,11.100000381469727
常州普利司通,2018-01-02 11:55:00,102.0,518.9356999397278,11.100000381469727
常州普利司通,2018-01-02 12:00:00,94.0,499.86100006103516,11.199999809265137
常州普利司通,2018-01-02 12:05:00,78.0,462.0635995864868,11.100000381469727
常州普利司通,2018-01-02 12:10:00,72.0,447.4501996040344,11.0
常州普利司通,2018-01-02 12:15:00,62.0,427.8794996738434,11.100000381469727
常州普利司通,2018-01-02 12:20:00,56.0,406.0293998718262,11.0
常州普利司通,2018-01-02 12:25:00,56.0,402.9581995010376,11.0
常州普利司通,2018-01-02 12:30:00,66.0,423.4694998264313,11.100000381469727
常州普利司通,2018-01-02 12:35:00,64.0,423.1428997516632,11.0
常州普利司通,2018-01-02 12:40:00,62.0,415.64069962501526,11.100000381469727
常州普利司通,2018-01-02 12:45:00,68.0,430.63089990615845,11.100000381469727
常州普利司通,2018-01-02 12:50:00,64.0,426.78749990463257,11.199999809265137
常州普利司通,2018-01-02 12:55:00,60.0,405.46009969711304,11.199999809265137
常州普利司通,2018-01-02 13:00:00,60.0,408.31679940223694,11.300000190734863
常州普利司通,2018-01-02 13:05:00,48.0,384.81979990005493,11.300000190734863
常州普利司通,2018-01-02 13:10:00,42.0,373.1139998435974,11.300000190734863
常州普利司通,2018-01-02 13:15:00,36.0,360.65989923477173,11.300000190734863
常州普利司通,2018-01-02 13:20:00,44.0,376.5457994937897,11.199999809265137
常州普利司通,2018-01-02 13:25:00,66.0,419.6424000263214,11.300000190734863
常州普利司通,2018-01-02 13:30:00,80.0,450.14280009269714,11.40000057220459
常州普利司通,2018-01-02 13:35:00,64.0,421.6725993156433,11.5
常州普利司通,2018-01-02 13:40:00,82.0,444.8931996822357,11.5
常州普利司通,2018-01-02 13:45:00,100.0,491.85019969940186,11.600000381469727
常州普利司通,2018-01-02 13:50:00,90.0,469.52699851989746,11.699999809265137
常州普利司通,2018-01-02 13:55:00,68.0,429.2645993232727,11.800000190734863
常州普利司通,2018-01-02 14:00:00,48.0,380.5994999408722,11.800000190734863
常州普利司通,2018-01-02 14:05:00,58.0,400.9345998764038,11.800000190734863
常州普利司通,2018-01-02 14:10:00,76.0,434.01719999313354,11.90000057220459
常州普利司通,2018-01-02 14:15:00,64.0,418.1856997013092,11.800000190734863
常州普利司通,2018-01-02 14:20:00,92.0,467.15880012512207,11.800000190734863
常州普利司通,2018-01-02 14:25:00,104.0,486.8731999397278,12.0
常州普利司通,2018-01-02 14:30:00,88.0,460.9590992927551,12.0
常州普利司通,2018-01-02 14:35:00,44.0,369.9941999912262,12.0
常州普利司通,2018-01-02 14:40:00,38.0,354.29749965667725,12.0
常州普利司通,2018-01-02 14:45:00,42.0,366.0787994861603,11.90000057220459
常州普利司通,2018-01-02 14:50:00,46.0,371.1800000667572,12.0
常州普利司通,2018-01-02 14:55:00,8.0,344.5910999774933,12.0
常州普利司通,2018-01-02 15:00:00,0.0,311.03479957580566,11.90000057220459
常州普利司通,2018-01-02 15:05:00,0.0,310.564199924469,11.90000057220459
常州普利司通,2018-01-02 15:10:00,0.0,305.4709997177124,12.0
常州普利司通,2018-01-02 15:15:00,0.0,213.42399990558624,12.0
常州普利司通,2018-01-02 15:20:00,0.0,221.6332999765873,11.90000057220459
常州普利司通,2018-01-02 15:25:00,0.0,214.5157999843359,11.800000190734863
常州普利司通,2018-01-02 15:30:00,0.0,223.4929999858141,11.800000190734863
常州普利司通,2018-01-02 15:35:00,0.0,249.14409989118576,11.800000190734863
常州普利司通,2018-01-02 15:40:00,0.0,251.6168999671936,11.800000190734863
常州普利司通,2018-01-02 15:45:00,0.0,245.623399913311,11.800000190734863
常州普利司通,2018-01-02 15:50:00,0.0,258.4103999733925,11.800000190734863
常州普利司通,2018-01-02 15:55:00,0.0,234.14139997959137,11.800000190734863
常州普利司通,2018-01-02 16:00:00,0.0,209.1065998673439,11.800000190734863
常州普利司通,2018-01-02 16:05:00,0.0,31.358099967241287,11.800000190734863
常州普利司通,2018-01-02 16:10:00,0.0,15.0,11.800000190734863
常州普利司通,2018-01-02 16:15:00,0.0,14.001399999833666,11.699999809265137
常州普利司通,2018-01-02 16:20:00,0.0,13.0,11.699999809265137
常州普利司通,2018-01-02 16:25:00,0.0,14.0,11.600000381469727
常州普利司通,2018-01-02 16:30:00,0.0,27.0,11.600000381469727
常州普利司通,2018-01-02 16:35:00,0.0,186.0,11.600000381469727
常州普利司通,2018-01-02 16:40:00,0.0,159.0,11.600000381469727
常州普利司通,2018-01-02 16:45:00,0.0,158.0,11.600000381469727
常州普利司通,2018-01-02 16:50:00,0.0,22.0,11.600000381469727
常州普利司通,2018-01-02 16:55:00,0.0,0.0,11.5
常州普利司通,2018-01-02 17:00:00,0.0,0.0,11.5
常州普利司通,2018-01-02 17:05:00,0.0,0.0,11.5
常州普利司通,2018-01-02 17:10:00,0.0,0.0,11.5
常州普利司通,2018-01-02 17:15:00,0.0,0.0,11.5
常州普利司通,2018-01-02 17:20:00,0.0,0.0,11.5
常州普利司通,2018-01-02 17:25:00,0.0,0.0,11.300000190734863
常州普利司通,2018-01-02 17:30:00,0.0,0.0,11.300000190734863
常州普利司通,2018-01-02 17:35:00,0.0,0.0,11.300000190734863
常州普利司通,2018-01-02 17:40:00,0.0,0.0,11.199999809265137
常州普利司通,2018-01-02 17:45:00,0.0,0.0,11.100000381469727
常州普利司通,2018-01-02 17:50:00,0.0,0.0,11.100000381469727
常州普利司通,2018-01-02 17:55:00,0.0,0.0,11.0
常州普利司通,2018-01-02 18:00:00,0.0,0.0,11.0
常州普利司通,2018-01-02 18:05:00,0.0,0.0,10.90000057220459
常州普利司通,2018-01-02 18:10:00,0.0,0.0,10.90000057220459
常州普利司通,2018-01-02 18:15:00,0.0,0.0,10.90000057220459
常州普利司通,2018-01-02 18:20:00,0.0,0.0,10.90000057220459
常州普利司通,2018-01-02 18:25:00,0.0,0.0,10.800000190734863
常州普利司通,2018-01-02 18:30:00,0.0,0.0,10.600000381469727
常州普利司通,2018-01-02 18:35:00,0.0,0.0,10.600000381469727
常州普利司通,2018-01-02 18:40:00,0.0,0.0,10.600000381469727
常州普利司通,2018-01-02 18:45:00,0.0,0.0,10.5
常州普利司通,2018-01-02 18:50:00,0.0,0.0,10.5
常州普利司通,2018-01-02 18:55:00,0.0,0.0,10.5
常州普利司通,2018-01-02 19:00:00,0.0,0.0,10.5
常州普利司通,2018-01-02 19:05:00,0.0,0.0,10.300000190734863
常州普利司通,2018-01-02 19:10:00,0.0,0.0,10.199999809265137
常州普利司通,2018-01-02 19:15:00,0.0,0.0,10.100000381469727
常州普利司通,2018-01-02 19:20:00,0.0,0.0,10.0
常州普利司通,2018-01-02 19:25:00,0.0,0.0,10.0
常州普利司通,2018-01-02 19:30:00,0.0,0.0,9.800000190734863
常州普利司通,2018-01-02 19:35:00,0.0,0.0,9.800000190734863
常州普利司通,2018-01-02 19:40:00,0.0,0.0,9.699999809265137
常州普利司通,2018-01-02 19:45:00,0.0,0.0,9.699999809265137
常州普利司通,2018-01-02 19:50:00,0.0,0.0,9.5
常州普利司通,2018-01-02 19:55:00,0.0,0.0,9.5
常州普利司通,2018-01-02 20:00:00,0.0,0.0,9.40000057220459
常州普利司通,2018-01-02 20:05:00,0.0,0.0,9.40000057220459
常州普利司通,2018-01-02 20:10:00,0.0,0.0,9.40000057220459
常州普利司通,2018-01-02 20:15:00,0.0,0.0,9.40000057220459
常州普利司通,2018-01-02 20:20:00,0.0,0.0,9.40000057220459
常州普利司通,2018-01-02 20:25:00,0.0,0.0,9.40000057220459
常州普利司通,2018-01-02 20:30:00,0.0,0.0,9.100000381469727
常州普利司通,2018-01-02 20:35:00,0.0,0.0,9.100000381469727
常州普利司通,2018-01-02 20:40:00,0.0,0.0,9.100000381469727
常州普利司通,2018-01-02 20:45:00,0.0,0.0,9.0
常州普利司通,2018-01-02 20:50:00,0.0,0.0,9.0
常州普利司通,2018-01-02 20:55:00,0.0,0.0,9.0
常州普利司通,2018-01-02 21:00:00,0.0,0.0,9.0
常州普利司通,2018-01-02 21:05:00,0.0,0.0,9.0
常州普利司通,2018-01-02 21:10:00,0.0,0.0,8.90000057220459
常州普利司通,2018-01-02 21:15:00,0.0,0.0,8.90000057220459
常州普利司通,2018-01-02 21:20:00,0.0,0.0,8.90000057220459
常州普利司通,2018-01-02 21:25:00,0.0,0.0,8.90000057220459
常州普利司通,2018-01-02 21:30:00,0.0,0.0,8.90000057220459
常州普利司通,2018-01-02 21:35:00,0.0,0.0,8.90000057220459
常州普利司通,2018-01-02 21:40:00,0.0,0.0,8.90000057220459
常州普利司通,2018-01-02 21:45:00,0.0,0.0,8.699999809265137
常州普利司通,2018-01-02 21:50:00,0.0,0.0,8.699999809265137
常州普利司通,2018-01-02 21:55:00,0.0,0.0,8.600000381469727
常州普利司通,2018-01-02 22:00:00,0.0,0.0,8.600000381469727
常州普利司通,2018-01-02 22:05:00,0.0,0.0,8.600000381469727
常州普利司通,2018-01-02 22:10:00,0.0,0.0,8.600000381469727
常州普利司通,2018-01-02 22:15:00,0.0,0.0,8.600000381469727
常州普利司通,2018-01-02 22:20:00,0.0,0.0,8.40000057220459
常州普利司通,2018-01-02 22:25:00,0.0,0.0,8.40000057220459
常州普利司通,2018-01-02 22:30:00,0.0,0.0,8.300000190734863
常州普利司通,2018-01-02 22:35:00,0.0,0.0,8.300000190734863
常州普利司通,2018-01-02 22:40:00,0.0,0.0,8.300000190734863
常州普利司通,2018-01-02 22:45:00,0.0,0.0,8.199999809265137
常州普利司通,2018-01-02 22:50:00,0.0,0.0,8.199999809265137
常州普利司通,2018-01-02 22:55:00,0.0,0.0,8.199999809265137
常州普利司通,2018-01-02 23:00:00,0.0,0.0,8.199999809265137
常州普利司通,2018-01-02 23:05:00,0.0,0.0,8.199999809265137
常州普利司通,2018-01-02 23:10:00,0.0,0.0,8.199999809265137
常州普利司通,2018-01-02 23:15:00,0.0,0.0,8.100000381469727
常州普利司通,2018-01-02 23:20:00,0.0,0.0,8.100000381469727
常州普利司通,2018-01-02 23:25:00,0.0,0.0,8.100000381469727
常州普利司通,2018-01-02 23:30:00,0.0,0.0,8.0
常州普利司通,2018-01-02 23:35:00,0.0,0.0,8.0
常州普利司通,2018-01-02 23:40:00,0.0,0.0,8.0
常州普利司通,2018-01-02 23:45:00,0.0,0.0,8.0
常州普利司通,2018-01-02 23:50:00,0.0,0.0,7.900000095367432
常州普利司通,2018-01-02 23:55:00,0.0,0.0,7.900000095367432
常州普利司通,2018-01-03 00:00:00,0.0,0.0,7.900000095367432
常州普利司通,2018-01-03 00:05:00,0.0,0.0,7.800000190734863
常州普利司通,2018-01-03 00:10:00,0.0,0.0,7.800000190734863
常州普利司通,2018-01-03 00:15:00,0.0,0.0,7.700000286102295
常州普利司通,2018-01-03 00:20:00,0.0,0.0,7.700000286102295
常州普利司通,2018-01-03 00:25:00,0.0,0.0,7.700000286102295
常州普利司通,2018-01-03 00:30:00,0.0,0.0,7.700000286102295
常州普利司通,2018-01-03 00:35:00,0.0,0.0,7.400000095367432
常州普利司通,2018-01-03 00:40:00,0.0,0.0,7.300000190734863
常州普利司通,2018-01-03 00:45:00,0.0,0.0,7.300000190734863
常州普利司通,2018-01-03 00:50:00,0.0,0.0,7.300000190734863
常州普利司通,2018-01-03 00:55:00,0.0,0.0,7.200000286102295
常州普利司通,2018-01-03 01:00:00,0.0,0.0,7.099999904632568
常州普利司通,2018-01-03 01:05:00,0.0,0.0,7.099999904632568
常州普利司通,2018-01-03 01:10:00,0.0,0.0,7.099999904632568
常州普利司通,2018-01-03 01:15:00,0.0,0.0,7.099999904632568
常州普利司通,2018-01-03 01:20:00,0.0,0.0,7.099999904632568
常州普利司通,2018-01-03 01:25:00,0.0,0.0,7.0
常州普利司通,2018-01-03 01:30:00,0.0,0.0,7.0
常州普利司通,2018-01-03 01:35:00,0.0,0.0,7.0
常州普利司通,2018-01-03 01:40:00,0.0,0.0,7.0
常州普利司通,2018-01-03 01:45:00,0.0,0.0,7.0
常州普利司通,2018-01-03 01:50:00,0.0,0.0,7.0
常州普利司通,2018-01-03 01:55:00,0.0,0.0,7.0
常州普利司通,2018-01-03 02:00:00,0.0,0.0,7.0
常州普利司通,2018-01-03 02:05:00,0.0,0.0,7.0
常州普利司通,2018-01-03 02:10:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-03 02:15:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-03 02:20:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-03 02:25:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-03 02:30:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-03 02:35:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-03 02:40:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-03 02:45:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-03 02:50:00,0.0,0.0,6.900000095367432
常州普利司通,2018-01-03 02:55:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:00:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:05:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:10:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:15:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:20:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:25:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:30:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:35:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:40:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:45:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:50:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 03:55:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 04:00:00,0.0,0.0,6.800000190734863
常州普利司通,2018-01-03 04:05:00,0.0,0.0,6.599999904632568
常州普利司通,2018-01-03 04:10:00,0.0,0.0,6.599999904632568
常州普利司通,2018-01-03 04:15:00,0.0,0.0,6.5
常州普利司通,2018-01-03 04:20:00,0.0,0.0,6.5
常州普利司通,2018-01-03 04:25:00,0.0,0.0,6.400000095367432
常州普利司通,2018-01-03 04:30:00,0.0,0.0,6.300000190734863
常州普利司通,2018-01-03 04:35:00,0.0,0.0,6.200000286102295
常州普利司通,2018-01-03 04:40:00,0.0,0.0,6.099999904632568
常州普利司通,2018-01-03 04:45:00,0.0,0.0,6.0
常州普利司通,2018-01-03 04:50:00,0.0,0.0,5.900000095367432
常州普利司通,2018-01-03 04:55:00,0.0,0.0,5.900000095367432
常州普利司通,2018-01-03 05:00:00,0.0,0.0,5.800000190734863
常州普利司通,2018-01-03 05:05:00,0.0,0.0,5.800000190734863
常州普利司通,2018-01-03 05:10:00,0.0,0.0,5.700000286102295
常州普利司通,2018-01-03 05:15:00,0.0,0.0,5.700000286102295
常州普利司通,2018-01-03 05:20:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 05:25:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 05:30:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 05:35:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 05:40:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 05:45:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 05:50:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 05:55:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 06:00:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 06:05:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 06:10:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 06:15:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 06:20:00,0.0,0.0,5.5
常州普利司通,2018-01-03 06:25:00,0.0,0.0,5.5
常州普利司通,2018-01-03 06:30:00,0.0,0.0,5.5
常州普利司通,2018-01-03 06:35:00,0.0,0.0,5.5
常州普利司通,2018-01-03 06:40:00,0.0,0.0,5.5
常州普利司通,2018-01-03 06:45:00,0.0,0.0,5.5
常州普利司通,2018-01-03 06:50:00,0.0,0.0,5.5
常州普利司通,2018-01-03 06:55:00,0.0,0.0,5.5
常州普利司通,2018-01-03 07:00:00,0.0,0.0,5.5
常州普利司通,2018-01-03 07:05:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 07:10:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 07:15:00,0.0,187.0,5.599999904632568
常州普利司通,2018-01-03 07:20:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 07:25:00,0.0,0.0,5.599999904632568
常州普利司通,2018-01-03 07:30:00,0.0,10.0,5.599999904632568
常州普利司通,2018-01-03 07:35:00,0.0,10.0,5.700000286102295
常州普利司通,2018-01-03 07:40:00,0.0,12.0,5.700000286102295
常州普利司通,2018-01-03 07:45:00,0.0,12.210699997842312,5.700000286102295
常州普利司通,2018-01-03 07:50:00,0.0,203.35529999434948,5.700000286102295
